Link Margin (dB),Attenuation (dB/km),Timestamp,Temperature (°C),Humidity (%),Rain Intensity (mm/hr),Fog Density (dB/km),SNR (FSO) (dB),SNR (RF) (dB),RSSI (RF) (dBm),Optical Attenuation (FSO) (dB/km),BER (FSO),BER (RF),Transmission Range (km),Modulation Scheme,Noise Figure (dB),Power Level (dBm),Optimal Link,Wind Speed (km/h),Air Pressure (hPa),Visibility (km),Weather Condition,Traffic Load (%),FSO Reliability,RF Reliability,Hybrid Score,Solar Radiation (W/m²),Cloud Cover (%),Urban Interference (dB)
8.464029907354215,2.075062266767479,2025-01-01 10:21:00,8.994920652382133,81.2505453949165,9.911493747170319,-18.447093090630332,7.5061217407015555,17.350668177786886,12.229533812920167,11.209056541482333,0.0001,1e-05,42.683170678798184,BPSK,-13.854575825869663,18.777046618707985,RF,27.647854030694823,23.190759883545937,37.25280602142366,Rainy,69.30803301746786,0.6147994904600727,1.3115101728559744,0.9631548316580235,945.9553269201322,15.871108004458922,10.452250838273308
11.519191158678401,0.15257843984223057,2025-01-01 10:22:00,4.188845219558901,84.29384072814355,9.963529131092395,18.453706415098246,28.667714888964014,17.830518228439146,4.5962484248646795,24.630536177058623,1e-06,1e-05,38.51509152971752,BPSK,15.548899300409587,19.54037515751353,RF,16.075481119381077,19.749168049754733,32.42245309539962,Rainy,49.71767072578356,1.1184984461863856,3.186155594740292,2.1523270204633387,513.8280819604008,98.3806932672085,10.630990090609563
6.619251026960972,1.495218573386047,2025-01-01 10:23:00,8.696864617275045,37.478969552425724,0.6788387545490604,9.896476961765838,0.9643500109429155,15.921936435059983,29.035321829371945,-5.117695881634086,0.0001,1e-05,37.8978229786441,QPSK,-18.336997220376528,17.096467817062805,RF,1.4426612105360046,18.051939104908367,12.74744388500449,Clear,56.48897292914345,-0.2341965115112431,0.5301070694534629,0.14795527897110988,699.2958991641682,8.914739331112287,13.376421891829265
7.01942215763742,2.4617901745984128,2025-01-01 10:24:00,6.026257032627172,47.81187735848352,4.868606070788687,18.13525874803453,-8.288708434748099,5.00013586853494,-17.254019312705125,18.87469825802195,0.0001,0.001,49.87384417472305,QPSK,-0.2627092047794797,25.65771451324263,Hybrid,40.715820856050904,26.755090114156708,22.136589291985203,Foggy,57.365713805705674,-0.4170482654448632,0.27391972052175684,-0.07156427246155317,615.4101722242639,3.2954799272489232,0.07257295120213614
6.146012646314273,4.477943779829262,2025-01-01 10:25:00,5.8628969616370235,22.615937834477418,0.8953622473307998,15.52868333490565,20.594835009984486,-15.7568363475577,-16.159886408630147,29.986264935693498,1e-06,0.001,32.22838203298746,16-QAM,24.069803587029313,24.032400267514642,Hybrid,28.378991598790048,44.41185690096371,38.151235199383564,Foggy,43.60996306744903,0.6646439980012246,-0.9182366346920096,-0.12679631834539246,128.68014902330492,93.70823939520318,14.276246957290102
11.952279072668194,1.3325892423868901,2025-01-01 10:26:00,7.501167626952254,30.040079051253354,6.407401005288303,26.734739432355227,11.055503717178297,-12.340015058163482,14.386961995323482,-8.647831294741636,0.0001,0.001,13.372067809492199,16-QAM,9.972129529563851,25.256902268197038,Hybrid,0.6153626483965023,18.386674907195083,33.71749270451755,Rainy,27.305342421279583,-1.4455736915613777,-0.801978653220431,-1.1237761723909043,305.02757926868935,79.21031765843402,11.070942929306163
19.492899054687786,1.9465867146846132,2025-01-01 10:27:00,1.8933433269395106,20.49760361937205,6.936334532499156,-16.418957425805406,-17.09286300442158,28.58662923428178,2.594992639875759,7.997708940359654,0.0001,1e-05,3.4856592885844484,BPSK,14.921146633073732,19.740500736012425,RF,29.80828060280812,11.561896885379252,0.5771129130085251,Rainy,74.54051628047502,-1.8996905898734648,7.951790753949838,3.0260500820381866,594.7035546298624,87.45211009005308,0.11953555261337678
17.651413146547682,1.8506552832864736,2025-01-01 10:28:00,4.492749287097108,34.42693107189542,0.5391586677795768,-19.197483042857606,23.42663334930618,26.6197246296613,6.5239480314522496,4.641480370916845,1e-06,1e-05,1.8417797516043501,QPSK,-3.119142825187904,19.347605196854776,RF,6.088406078651682,3.2488694617192846,11.871655208678153,Clear,16.375378727284613,4.15256844109145,3.5379995340721724,3.8452839875818112,991.9806777500928,98.61837004138559,6.653670064934284
5.836013329265127,4.233103883683584,2025-01-01 10:29:00,4.392483285529465,12.152454648869714,5.9069657729546785,25.49942814494635,-2.4094596230707417,-16.170243629620266,4.292611625957321,8.899031363074418,0.0001,0.001,31.221578673101167,16-QAM,-7.260554132733148,28.0,Hybrid,26.71243318725414,6.944819736528155,6.778603226801217,Rainy,29.64666629190832,-0.24340357502639706,-3.0552484807905045,-1.6493260279084507,864.3225446291478,85.18100397240858,14.508043463507025
18.19454922591107,2.7092911178354253,2025-01-01 10:30:00,8.906293526045202,10.976722215051616,8.355026030298175,-1.3582699616439307,24.525559211694514,25.890541109911652,25.665491926349354,-17.849607813091023,1e-06,1e-05,43.587981781466226,64-QAM,-7.872300328522639,30.0,FSO,16.957522757587014,20.666988844251442,8.339117961191937,Rainy,24.42970005554816,-1.455556680235595,0.9709380641250448,-0.24230930805527512,857.8876675692313,63.68500413589656,4.193568730311713
13.730647145474503,0.1646968450412875,2025-01-01 10:31:00,8.603234423972971,17.59235972140981,8.356653928434737,4.580631454198134,28.918264654606894,-19.010346515860242,-4.378964340909462,28.278867250843803,1e-06,0.001,38.05248774619928,16-QAM,-6.047017585588858,23.01841637225067,Hybrid,10.680597967843072,46.30440294282696,30.957252485814156,Rainy,46.54741288338914,0.9876838610883583,-3.5342019970792404,-1.2732590679954412,210.29286646815115,45.16226055709945,3.6718555099630583
9.076243584948976,2.3397340107296163,2025-01-01 10:32:00,6.829676847730665,87.45347119370174,7.407404420498242,-1.170204013598962,17.358636463856868,20.594802767764698,-3.4882979377947763,-1.8774226113757173,0.0001,1e-05,14.37448485081409,64-QAM,24.052139004554938,30.0,FSO,6.5274340534291,16.107347571565057,5.590782663494859,Rainy,86.27974542364767,-19.783666660516232,4.588555183545478,-7.597555738485378,586.5834678285523,8.239682285354643,4.862834499425616
14.302113753116583,2.168862166497151,2025-01-01 10:33:00,5.80521345897708,18.57955018446833,8.822126956410703,-16.493305116948548,3.8340278988829546,-0.7888216247625195,-18.8900312355307,-17.717368559306795,0.0001,0.001,15.194664228172877,QPSK,26.288691273330187,24.39095874517591,Hybrid,48.61782655923255,4.822738918236951,31.168979370597885,Rainy,72.76175670234923,-0.22934398349125928,-0.03965914459467526,-0.13450156404296726,819.6691411861688,52.03860410099287,5.489136109782119
9.197539858378024,0.9743453340954801,2025-01-01 10:34:00,1.7849882638215442,62.74932378947451,0.799661540101857,18.305223217305524,-16.23390433381136,-17.728109544558027,-1.2514630438483643,15.573994761872783,0.0001,0.001,31.057597362848437,QPSK,5.005942186916304,28.0,Hybrid,25.237579980134836,17.945223583287913,2.533679665409891,Foggy,13.884120276240317,-0.979480479332371,-7.874039768494646,-4.426760123913509,112.8273002755945,26.770782832067795,8.159220607324592
16.65779520299737,2.576595857655975,2025-01-01 10:35:00,0.2421036353130146,0.4367103582746834,3.023257311903138,4.348422900173389,-10.84779650792309,5.17343484635337,-17.94264764973246,-1.729044593222845,0.0001,0.001,28.191051902018764,16-QAM,5.9293394909120885,26.134872332313943,Hybrid,28.472955430669227,19.756281550461765,38.72414870849794,Clear,43.313395099584454,14.879469114459605,0.2731104406319059,7.576289777545755,694.7380061464403,18.56293732254337,8.751268102638573
12.328837690798714,1.7475963751943961,2025-01-01 10:36:00,6.416486521046848,46.13415922927776,6.510077438376703,24.564763947315676,7.57924575208034,16.23712857515229,4.9348619241870395,-2.6744426698165,0.0001,1e-05,7.754431962830304,BPSK,11.85754771821555,19.506513807581296,RF,1.1389471494752879,0.925134526973029,6.854000736461495,Rainy,12.663157450972209,-4.526428935850601,2.73588986274124,-0.8952695365546803,361.13768947658167,98.56257749350762,13.592404759675672
8.240853509465758,2.6411899694418497,2025-01-01 10:37:00,8.511984105853735,79.7978464419695,3.623395811319509,15.44565826060628,-10.117098316111328,3.198858181354044,-0.2698809413850647,-8.459575700274556,0.0001,0.001,8.631541552121107,16-QAM,16.33038994717502,26.383648026951455,Hybrid,29.52038947168696,48.137822346880846,5.612483097340359,Foggy,58.782058584465766,1.356256538255783,2.5190221201879255,1.9376393292218541,402.2637987428743,76.87528148226286,4.587484098429246
17.985681359722484,2.8098057491931816,2025-01-01 10:38:00,6.064758535638096,66.83985109676568,9.7416876680067,-16.777479423028222,13.957519772186536,19.8905634600561,18.268680087838298,20.85425297270234,0.0001,1e-05,18.834458330510238,QPSK,14.454376218433936,18.17313199121617,RF,32.46291612542881,4.610084605247614,16.443779297181848,Rainy,12.274053152345994,0.6386637781497525,1.03227431092233,0.8354690445360413,383.8367119677764,10.174062339120148,9.546366641205294
19.397461813946528,2.8988037620453437,2025-01-01 10:39:00,3.0743131245468334,47.55347122223852,3.9891224341426703,26.4604116034195,-17.896864085198953,10.678349506459597,27.728079706226488,-3.6582659531597557,0.0001,0.001,11.726483749925215,QPSK,-12.762229669495794,17.227192029377353,RF,12.56820775853346,33.98719864433773,49.162544797599146,Foggy,61.12518635934418,6.732533313277323,0.3717042564507082,3.5521187848640157,486.26467104216135,19.69356980296052,2.9145837662292635
10.8429931718725,3.3238122686422957,2025-01-01 10:40:00,3.8227639769602293,45.62783706820189,9.084914144849618,19.679607137425307,12.449176959974366,24.642515537771843,-14.519667355853553,-1.6548137996693413,0.0001,1e-05,44.141659161866976,QPSK,-17.676023050041387,21.451966735585355,RF,15.463838891819758,8.051503668965527,14.36940300251921,Rainy,73.35045075754999,-19.011781618317723,1.5878249818593841,-8.71197831822917,972.1163144915165,13.286316106825268,13.823503868770786
7.5798245345299,1.7973240424760262,2025-01-01 10:41:00,7.125747043638373,32.59163363751085,8.55252478781785,1.7818184085945283,-2.4339414721080033,12.378887030464988,-3.018470349506501,10.368454879931008,0.0001,0.001,18.72942136292266,BPSK,13.736825555299724,20.30184703495065,RF,31.94017669506321,30.964752718257564,6.49961845105895,Rainy,59.14243531257745,-0.214096066511615,3.080497292206028,1.4332006128472066,337.93623031611173,71.72975908046745,2.5003986379669607
13.599661296533824,1.841644039891837,2025-01-01 10:42:00,9.254020832668404,24.214154107732522,0.9437844781487359,-6.676198440578705,-13.63951831491018,-10.340277242468387,-16.010706979726194,-8.39359275663215,0.0001,0.001,5.963719346792279,QPSK,25.638544513763208,28.0,Hybrid,45.24830559933615,16.28731282603517,32.46680922386321,Stormy,66.14585950052245,1.844775437851287,-0.6078687531795239,0.6184533423358816,797.6078245741184,78.568169694825,9.959531723651251
18.17646841848211,2.8872583741616658,2025-01-01 10:43:00,0.47757750929349196,50.91581800241447,5.4869931097535805,-10.611143942589184,19.020965993184262,3.5011815429199125,6.338373250221675,-9.694391014460745,0.0001,0.001,19.504422272986616,16-QAM,-11.140524500142083,30.0,FSO,49.01451546047928,38.94253655287334,39.19437391624067,Rainy,82.70142119612693,-2.1877283827640235,0.4771059502614084,-0.8553112162513076,660.7706261173481,31.041082265227736,8.109494180820965
18.773414682301155,3.2407512744093157,2025-01-01 10:44:00,9.724405725834016,61.230837813482275,3.647455990261167,9.060472330198895,15.088496611702254,-18.158615198525904,-5.781053781048545,-12.521044363926013,0.0001,0.001,42.59042699247503,64-QAM,5.927872599092105,30.0,FSO,3.655522029976178,40.56174024367827,46.81597146442794,Clear,21.81379269908873,-1.3096466027807712,-2.677845624713223,-1.993746113746997,777.2351636704753,51.55939487198001,8.155434955350877
9.849043736235673,1.5435636332922087,2025-01-01 10:45:00,7.8418095460203,67.10644565288388,7.271074521734975,7.702502951389928,-7.1735572626109505,-4.549949525061013,14.598211067348629,9.021585192469988,0.0001,0.001,36.28096920799648,16-QAM,28.195262939195075,27.344701357534394,Hybrid,6.494613715529079,28.53620061178299,16.516099094182927,Rainy,14.817796790820159,-0.7158106352277495,-0.29169688148311546,-0.5037537583554325,339.068139873771,33.6268583140248,1.2545638672490311
16.5766113003823,3.7118815065482527,2025-01-01 10:46:00,6.7234341076549935,90.79873383750407,9.979726377454538,17.65211332159702,-6.565290161200375,-13.660262639763808,-9.572326096590182,-14.498569679406213,0.0001,0.001,35.343308441023346,16-QAM,29.292868999383806,28.0,Hybrid,36.80348179967274,30.419249088767728,8.506631827867084,Rainy,63.99667003360364,0.4863693203892973,-1.2920773077714238,-0.40285399369106323,554.1676418419095,45.88624621356132,0.8275954224930343
17.438996218061583,0.9113899502744365,2025-01-01 10:47:00,5.337281671256312,91.00484960421285,0.5848567939601668,-12.898713130673672,-7.811497782651788,-1.5242139050073966,-10.180226906774658,6.555090336255432,0.0001,0.001,38.38828451266773,QPSK,3.292153818105575,26.86714233753184,Hybrid,43.96107666527837,16.209593703878483,41.55089124084395,Stormy,79.19999950067006,-1.0339383693621644,-0.1363312138221273,-0.5851347915921459,107.69026362135136,46.70926691913423,4.361697876138161
19.29773080943845,2.063610550213103,2025-01-01 10:48:00,8.136974965198542,40.68768191824999,6.35919495129407,15.27944282663384,-13.081845516674093,-6.732944147276653,21.5273807062931,-9.870621398209815,0.0001,0.001,19.8528952728234,16-QAM,-13.750038405281217,28.0,Hybrid,23.77989486266102,2.7140483122600876,49.191716014813196,Rainy,46.89259338893925,1.474738344634362,-0.29887825109626626,0.5879300467690479,176.03612555349042,40.24848232934961,14.931153217265807
19.52057928392821,2.7259670872445088,2025-01-01 10:49:00,3.559434111416212,32.72106999793709,1.0852329539543593,25.867096838259677,5.64682875720224,20.014663234607518,-12.685682921150796,18.020446093358906,0.0001,1e-05,13.719644811429456,QPSK,13.594439468668007,21.26856829211508,RF,11.025955689336636,30.48500357250604,25.200980601493512,Foggy,14.257560898355317,0.2968820357569774,1.462452648502873,0.8796673421299253,622.444567703599,15.720365110028167,2.9514400575595716
6.828203228631735,2.5728569242173336,2025-01-01 10:50:00,2.4592028865504414,3.4003564156265376,4.296524869392383,27.22605740928332,-14.294057753634075,-3.713686263112507,-14.069326386576147,22.09226874190668,0.0001,0.001,22.07432042260238,QPSK,-12.622813541156624,28.0,Hybrid,40.03229567643681,45.09472246626372,28.02232995156796,Foggy,89.0675553317685,-0.618997549066885,-0.24644009744328602,-0.4327188232550855,181.99055501033314,61.58462209474409,4.902715190523907
9.192067258840336,2.856824431455996,2025-01-01 10:51:00,2.93517977562205,58.50760349702949,9.550277572927996,-4.774598256861195,29.013134670567446,0.20365424857359926,14.894540613608413,-1.3147207795418758,1e-06,0.001,24.440955274057174,16-QAM,-6.321879076159668,30.0,FSO,20.48138361912043,29.815653134862384,19.72555751895083,Rainy,45.8785811017152,-92.18690520784962,0.012812842693876714,-46.08704618257787,306.72141945107455,44.18983352497082,13.101262169996327
15.44203385310503,4.12450786132594,2025-01-01 10:52:00,7.931496526161871,5.060715096401946,4.173667385507298,16.783213977284532,-10.066659195247162,-1.3937787452160784,-19.669933155629213,-5.717296132493809,0.0001,0.001,0.2784929343360216,16-QAM,5.0342013594846975,27.29208758809265,Hybrid,45.412761421893485,27.36488511314857,34.60421970566855,Foggy,33.773682747271806,2.1339892414015993,-0.06743024927666488,1.0332794960624672,694.960548792088,79.9726014660751,8.749008324740405
19.234882092794198,0.2516263039767329,2025-01-01 10:53:00,0.6766347715944576,4.118769974250691,3.746347969111593,29.257440493524413,5.754570212803436,27.777143518854608,21.575364641638686,11.680203980626011,0.0001,1e-05,42.92514494188707,QPSK,14.744672458655671,17.84246353583613,RF,22.284631404940463,12.714357455063013,33.78165023538077,Foggy,74.59193314701932,0.45382315786053606,1.2304183768363859,0.842120767348461,806.6073822942421,20.415738788498793,1.5314575783570912
19.785638459240147,4.712645047956841,2025-01-01 10:54:00,9.404921414712243,40.32583283749476,7.0036199151612974,-14.987027421042535,18.242909777151347,13.838760703740533,15.256912002765752,1.667478622034519,0.0001,0.001,6.841797561948575,16-QAM,-16.694395957481827,28.33252137796548,FSO,48.174289036418806,26.3948759254601,1.7527283161994653,Rainy,56.640423912683204,6.839008802716197,0.8512539590167048,3.845131380866451,518.0688115761839,53.96523200168103,9.68004156579357
15.446282258187795,2.801077019414634,2025-01-01 10:55:00,0.6519141690449948,5.359293484140859,7.417619670656519,12.01757872539639,10.525493519095232,6.928496405911012,-16.014942672912042,21.91872417633919,0.0001,0.001,43.92697288504951,QPSK,-3.8733695565912534,21.509202014998753,Hybrid,46.1372615932205,13.11326158832281,41.46047138689571,Rainy,64.98593247935091,0.459253029885561,0.4072006905401596,0.4332268602128603,316.91501892287977,1.8861385018006716,4.693629588032782
18.638359443665426,1.6929203567010804,2025-01-01 10:56:00,7.961614392923147,80.94288793106583,0.9094144416880745,-10.416380559975012,24.713625492413996,-16.018694125143224,12.640261408938862,2.850098845020316,1e-06,0.001,40.026952769926766,16-QAM,17.849073597710607,23.261013726545844,Hybrid,29.444855672171215,22.725259300530457,14.104753017881025,Clear,12.453049804295047,6.4189587039767515,-1.1743685582627987,2.6222950728569763,827.1455730482616,18.654869697961473,0.6014876189922147
19.103586460095343,1.0953251720526314,2025-01-01 10:57:00,1.5191853235916708,66.51307606106205,9.490837520963286,-14.23282721552403,23.633797219659513,9.8367884336181,24.84623144955797,-18.496616840201774,1e-06,0.001,18.965605810653603,64-QAM,0.9302605963185613,30.0,FSO,33.543899013374464,48.61508360178489,33.31418588342367,Rainy,35.48045250752176,-1.3507638325459816,0.3805888859587045,-0.48508747329363855,545.0464356412466,83.80323092203703,0.01607863410100885
6.7657597586311935,1.5593268472598965,2025-01-01 10:58:00,4.056876563982038,88.1550734266768,5.421539701287151,10.724826105576831,26.725706224204963,-5.7245940005719085,2.3841634152988256,-11.373868143770387,1e-06,0.001,23.983289444684495,64-QAM,-18.361526526528337,30.0,FSO,48.00297197705885,21.569302304087675,17.968163253577288,Rainy,51.81384335733828,-2.576252739461897,-1.6915832062638205,-2.1339179728628586,431.60791097416825,72.5827575561367,12.754512978066675
6.362170419195327,2.138286765442805,2025-01-01 10:59:00,8.215535547395445,29.752279128916648,0.22723583601657937,15.56008695947284,25.200248065370523,-8.427318807252503,-1.1915729956671228,19.238266847178217,1e-06,0.001,4.4256245357646575,16-QAM,26.22104332853361,21.645414148376396,Hybrid,15.819078602576395,8.05588719332098,14.651735804832612,Foggy,64.20269802563111,1.2451781694381674,-3.8453288226829954,-1.300075326622414,974.2198560461362,23.497317003437445,6.885544880133209
11.692929711062181,0.7712034560915342,2025-01-01 11:00:00,7.933734102105651,12.12156682610922,6.785476294675069,-4.216746195999503,5.977868535395054,11.23481809458496,3.506286728491798,18.355479060685234,0.0001,0.001,34.146896813299314,BPSK,-1.1523418173770814,19.64937132715082,RF,31.200899087727002,25.719894386426137,42.215549295382864,Rainy,22.903790935381025,0.3088463228759486,2.4931431956051147,1.4009947592405316,216.07213905101594,70.13194578893281,3.728307333670357
15.805315749210466,4.972768523702582,2025-01-01 11:01:00,3.53136930111122,64.72129894471361,4.631644116853186,15.629305573468848,23.40727511544935,28.622049066872265,-12.08564748930833,20.47104415699495,1e-06,1e-05,17.833529632034885,BPSK,24.546770529842995,21.208564748930833,RF,25.033155560375963,43.67603211308814,23.919271029980166,Foggy,26.701727776563526,1.0901787050642158,2.187285657072606,1.6387321810684108,812.0745866437749,75.1657927982797,4.029749171469535
13.8528546496877,0.4774521331433139,2025-01-01 11:02:00,1.0871614444183886,20.605135612917092,5.546069879248003,9.541877661500816,20.767270653899985,1.297869439512322,-14.036684211115473,15.200296402914994,1e-06,0.001,39.749851324608834,QPSK,15.773104506648977,20.58697198131754,Hybrid,26.139371766679524,29.468378486696142,47.48842309562633,Rainy,14.107751397790098,1.2819068328998742,0.08631353969333919,0.6841101862966067,102.46838103077042,49.71703521883142,2.252943411701203
7.650053882558723,1.4468917859653332,2025-01-01 11:03:00,0.7810178783140886,70.789586178776,7.103463956078038,27.603135898940025,22.918246617331356,23.415892536082552,16.63328823551597,15.793062537190238,1e-06,1e-05,21.3173926183215,QPSK,-1.7461446411804786,18.3366711764484,RF,10.085421481206488,17.360723342442142,35.40481837665997,Rainy,52.17561179446786,1.3647449097849882,1.327936810385688,1.3463408600853382,429.53192258801175,76.65232646094269,12.19776756671535
10.604561867966572,2.040109564620274,2025-01-01 11:04:00,8.217833118863723,45.741847037434184,0.8256968521162167,16.550238240768913,25.06259468918055,24.79825381815602,22.196862412927224,2.920503621746569,1e-06,1e-05,22.120162581501297,BPSK,-2.4879249353393256,17.780313758707276,RF,10.643472458870527,33.75438635045931,3.5641600745953577,Foggy,52.208005075405204,6.3926977519319985,1.0690348279315727,3.7308662899317855,721.2968771011865,17.854681951245322,13.367085822309193
14.428847071796685,2.989528272688645,2025-01-01 11:05:00,0.6824732956410529,63.757830205735644,6.90479310821852,-5.758869387265108,8.986448288541915,25.71236134281179,23.6969125165177,-0.13456584429948748,0.0001,1e-05,4.05707213632635,BPSK,10.585652763944477,17.63030874834823,RF,28.853914175738876,17.56376741597713,31.689673981300796,Rainy,64.15796900247216,10.383745810526708,1.0411164280399399,5.712431119283324,621.6082834414946,76.20301607562448,7.661293080833827
9.649420748014537,1.851973457655505,2025-01-01 11:06:00,2.297471968610826,25.319829113056514,6.878087351867972,-15.078974903246465,6.695572682118712,24.694520512983928,27.80286638277255,-13.54066141024221,0.0001,1e-05,1.1115769300212954,BPSK,25.0205186801753,17.219713361722746,RF,33.00765289162935,37.94548964221749,2.012327542135538,Rainy,81.86573778819809,-0.5339090549602354,0.8573632979721113,0.16172712150593793,950.9073270041233,20.644153148138845,1.1566585640564893
16.40417940786304,2.5841356807702875,2025-01-01 11:07:00,2.6450016016126954,81.76519258919733,6.687369899742297,19.150487626304233,22.370372922742924,23.789781479304374,-9.483904013466148,-16.615379849447912,1e-06,1e-05,1.6692420233904242,16-QAM,11.385257762843555,30.0,FSO,26.74134007616831,20.77783631281503,3.152197083297159,Rainy,84.8548017395112,-1.432585895343035,2.2691720039354966,0.41829305429623076,987.3605902234,58.13239149637768,14.26917840000109
11.5719151433249,4.2589332690417665,2025-01-01 11:08:00,2.2790755124286557,73.6093340584553,1.636455194865285,6.093072077089612,25.17492277475155,-9.657226501035087,-14.812842467048764,10.507436973281632,1e-06,0.001,34.22721268883302,16-QAM,25.197670845522985,21.896460745256707,Hybrid,35.680350494403186,19.10014807246292,17.308984783168498,Stormy,36.719839887018225,2.187708942764889,-0.610720464784183,0.7884942389903531,985.2872104052788,14.843868585613507,9.330966420523257
17.916132121655707,1.1916731691624203,2025-01-01 11:09:00,0.377489591648168,46.11478806503233,3.1533958391401007,15.28755989564776,1.5581085978912022,-2.2146527840458887,-13.503437356056596,28.37248492381103,0.0001,0.001,49.79024034596059,16-QAM,23.092947948068392,25.131308837230936,Hybrid,33.68290507378243,15.609545810651928,33.06751246173781,Foggy,11.242418947734123,0.05304653664586988,-0.1526984762078526,-0.04982596978099136,976.5447442231448,87.4657605506929,12.718643098844352
14.789038813896669,3.619863156217476,2025-01-01 11:10:00,6.303070099739925,95.45459848155973,5.482466880882992,-11.659059921067614,-11.580140618937723,17.715569879761418,26.441900242743827,-5.871979380068664,0.0001,1e-05,35.81350471775457,BPSK,-19.365921241522635,17.355809975725617,RF,20.115459298855335,44.738058573554525,16.85170631226991,Rainy,12.777800469141383,2.376886213088717,0.6455664412104901,1.5112263271496036,187.67341131841107,27.35995137490509,1.5990355870980806
14.802181696314461,1.0060338415710643,2025-01-01 11:11:00,9.989312121927302,32.25672102160067,2.9385740914261307,2.536360087249836,-13.213962498390535,18.32184404266534,5.500871959979506,6.159309637468613,0.0001,1e-05,49.60595383315315,BPSK,-12.387690564558245,19.44991280400205,RF,30.114381299715564,17.952045055125787,45.96921554340423,Stormy,46.250842964070216,-1.8457034501252167,2.8183671598914404,0.4863318548831118,951.2667361199553,78.72134582916075,7.246293169130746
11.535526657291495,0.9029076634512773,2025-01-01 11:12:00,2.7490029156869866,74.86682531953734,5.762651613685343,23.912027636892212,25.40812506163701,25.54376570320069,-0.356670835042614,9.947478249672365,1e-06,1e-05,21.511897547584862,QPSK,-0.17541647268555494,20.03566708350426,RF,39.14708473905157,28.062499829764498,13.850044466135634,Rainy,16.653745337107715,2.3209112164618753,18.828270678051645,10.57459094725676,665.676507509147,51.92391916283871,11.163066391709176
18.701115244144493,2.3138049024714546,2025-01-01 11:13:00,9.168548184969108,97.63150146560105,3.5074022910939426,15.840850377581546,10.35973380109806,-12.567659549471887,-18.69674907493246,0.39503372914240487,0.0001,0.001,40.98430691364617,16-QAM,2.0643991003318725,25.441585149674765,Hybrid,15.593062252609714,17.228874218462295,34.43745266730343,Foggy,74.89917113974782,7.4261529199488905,-0.6380575546584193,3.3940476826452355,961.3096823781148,16.503954397995603,5.211347752712029
17.147738089800058,3.961841813771286,2025-01-01 11:14:00,8.013274978573776,55.60984170368863,6.128736098468047,-6.832386667931294,-11.488926367711992,-14.16839243482364,10.387688958087484,10.118006535320529,0.0001,0.001,10.347384454955053,16-QAM,18.546513247208615,28.0,Hybrid,36.46090279392912,31.08082462729245,19.98599896852626,Rainy,32.754861977654514,-1.033362080802264,-1.244185056947952,-1.138773568875108,251.30590901319135,85.94870022738394,8.392794242416961
7.755800508146503,3.159011910633932,2025-01-01 11:15:00,3.8315243320323478,59.03605396455555,7.141086293941347,29.46736618292264,13.439999289740925,27.09240510098755,-10.39072598090786,-6.500936990570288,0.0001,1e-05,46.730279650168455,QPSK,12.887732879157731,21.039072598090787,RF,23.831344270078468,6.676866089202541,44.09538908993063,Rainy,86.72912534399933,-2.443220002843113,2.378461666657373,-0.03237916809287,542.121661858727,61.23428324201574,9.82226168883451
17.419266515757677,4.242426595028228,2025-01-01 11:16:00,6.093878271517302,19.571610841546782,7.282452914901273,27.111834722221104,-11.378647960456904,-8.083488558585337,11.597300718091326,-16.470563715082967,0.0001,0.001,21.006664442375765,16-QAM,8.429809413577502,28.0,Hybrid,48.56810036875201,27.9751522437844,28.073079793389216,Rainy,19.060044186864644,0.7355031251617118,-0.6416841781808399,0.04690947349043595,281.6097258159456,36.60770459242707,6.688555402101731
17.747047085918062,1.4861000051365862,2025-01-01 11:17:00,2.001132498479482,95.02555959686082,6.779392977754415,23.0431425852208,28.270191689652144,3.613569498273275,28.437407109788346,-3.7682996856231696,1e-06,0.001,0.695859579455538,16-QAM,23.359211634578543,30.0,FSO,26.187675861376714,0.837776969998035,0.8047131857607018,Rainy,80.82632330789632,-10.212113896652872,0.12275434058428716,-5.0446797780342925,357.33639163233545,72.01051899140268,7.852125788847451
12.164779219082668,0.5580289353364126,2025-01-01 11:18:00,8.368928218416109,42.04277746670402,3.1863749645329165,9.209711311168974,-6.001353921939522,28.029353747750683,19.08324986494582,1.8906021473974661,0.0001,1e-05,40.56441198172934,BPSK,-5.6298441555433225,18.09167501350542,RF,24.259610784368693,14.958078359864427,21.507202598162223,Clear,65.86157736646645,-2.0761604731190006,1.3956582692661879,-0.3402511019264064,697.9946564955435,0.8921720622319107,5.366951563326668
9.902063840057894,4.557528406085206,2025-01-01 11:19:00,3.124665146273402,70.02655858130736,4.2475428255571686,19.924140591741363,8.110346518428127,2.132702890970201,10.14766152966628,15.731732037409344,0.0001,0.001,32.73078902805541,QPSK,-19.90485509345209,22.951390118120333,Hybrid,2.682466535162673,19.958474716715866,24.45255893505322,Foggy,32.96253877965886,0.4847284489313332,0.1913139258215392,0.3380211873764362,220.63069027728642,48.783351595697475,10.601295044864617
9.446092719848888,4.870686298391079,2025-01-01 11:20:00,9.560658568794281,0.8376328195862648,1.30660820944686,1.7234512422237955,4.943499336996407,-10.881255068787297,14.338248393189645,11.152640819828807,0.0001,0.001,36.388331504675065,QPSK,29.183160346670007,26.187551146358178,Hybrid,27.647430682108624,17.39104100267925,28.03102925927506,Clear,77.9427835923734,0.4067839583418253,-0.7094196670865428,-0.15131785437235876,880.0044218319803,36.20402653955066,9.067360679080053
